file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject7_run1_log_preprocessed.csv,VAL,398,-1.199182391166687,-3.3532479747763246,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,402,-1.355015516281128,-3.7899599791401615,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,406,-1.2513785362243652,-3.499524211689781,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,410,-1.2832064628601074,-3.588719866500865,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,414,-1.4018402099609375,-3.9211830795921037,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,418,-1.2703440189361572,-3.5526737199391465,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,422,-1.4612013101577759,-4.08753862838294,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,426,-1.2486532926559448,-3.4918868972210473,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,430,-1.290014624595642,-3.607799288513194,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,434,-1.3830792903900146,-3.868606845986382,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,438,-1.2821372747421265,-3.58572353766704,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,442,-1.455843448638916,-4.072523576600549,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,446,-1.326284646987915,-3.709443622255577,True,"[13, 14]"
subject7_run1_log_preprocessed.csv,VAL,450,-1.2634100914001465,-3.533241847606861,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,454,-1.176499605178833,-3.289680970482231,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,458,-1.3198699951171875,-3.691466985557158,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,462,-1.2510548830032349,-3.4986171949896097,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,466,-1.6121526956558228,-4.510569881038228,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,470,-1.2783913612365723,-3.5752258633504734,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,474,-1.3186299800872803,-3.6879919256252314,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,478,-1.3822849988937378,-3.8663808967144706,True,"[14, 15]"
subject7_run1_log_preprocessed.csv,VAL,482,-1.4113643169403076,-3.9478737581348193,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,486,-1.5047311782836914,-4.2095281986043,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,490,-1.2376025915145874,-3.460918039723491,True,"[15, 16]"
