file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject20_run2_non_log_preprocessed.csv,TRAIN,439,0.944750189781189,3.2336939725270124,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,442,1.1374931335449219,3.9021671827859965,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,443,0.9553483724594116,3.270450706960347,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,446,1.1431756019592285,3.9218751826169176,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,447,0.9745868444442749,3.337173788371636,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,450,1.1465122699737549,3.933447451545076,True,"[14, 15]"
subject20_run2_non_log_preprocessed.csv,TRAIN,451,0.9173126220703125,3.1385346965959005,True,"[14, 15]"
subject20_run2_non_log_preprocessed.csv,TRAIN,454,0.9810394644737244,3.3595528365559106,True,"[14, 15]"
subject20_run3_non_log_preprocessed.csv,TRAIN,725,1.0423990488052368,3.5723608258772863,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,729,1.2045342922210693,4.134680071115965,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,730,0.9381163120269775,3.2106862842961044,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,733,1.1768804788589478,4.038770809624451,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,734,0.8812819719314575,3.0135727971057533,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,737,1.1041576862335205,3.7865528155644004,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,741,1.073628544807434,3.6806713094659833,True,"[23, 24]"
subject20_run3_non_log_preprocessed.csv,TRAIN,745,0.9905263185501099,3.39245524883552,True,"[23, 24]"
subject21_run6_non_log_preprocessed.csv,VAL,571,0.9143146276473999,3.1281370191655946,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,572,0.9597228169441223,3.2856222037253793,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,573,0.9383545517921448,3.211512550085777,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,574,0.9886877536773682,3.3860787178001863,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,575,1.0936719179153442,3.7501859578584416,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,576,1.0848219394683838,3.719492364683823,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,577,1.0538785457611084,3.6121741442400914,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,578,1.063678503036499,3.6461624644989725,True,"[18, 19]"
subject21_run6_non_log_preprocessed.csv,VAL,579,1.0999919176101685,3.772105050730727,True,"[18, 19]"
